ID,Handle,Command,Title,Tags,Status,Variant Inventory Item ID,Variant ID,Option1 Value,Variant SKU,Variant Barcode,Variant Weight,Variant Price,Variant Compare At Price,Variant Taxable,Variant Tax Code,Variant Inventory Policy,Variant Inventory Qty,Variant Metafield: my_fields.website_product_url [url],Variant Metafield: my_fields.model [single_line_text_field],Variant Metafield: my_fields.market_model_code [single_line_text_field],Variant Metafield: my_fields.model_group_code [single_line_text_field],Variant Metafield: my_fields.product_family_code [single_line_text_field],Variant Metafield: my_fields.product_group_code [single_line_text_field],Variant Metafield: my_fields.discount_reason [list.single_line_text_field],Variant Metafield: custom.msrp [money],Variant Metafield: my_fields.product_obsolete_date [date],Variant Metafield: variant.discontinue_status_reason [single_line_text_field],Variant Metafield: custom.variant_draft_reason [list.single_line_text_field],Variant Metafield: my_fields.variant_type [list.single_line_text_field],Variant Metafield: my_fields.source_sku [variant_reference],Variant Metafield: variant.website_product_type [single_line_text_field],Variant Metafield: variant.product_brand [single_line_text_field],Variant Metafield: custom.product_launch_date [single_line_text_field]
4651141529652,fluke-9132-9133-portable-infrared-calibrator,MERGE,Fluke 9132/9133 Portable Infrared Calibrator,15 days,Active,33837158367284,32255359582260,9132-156,1658205,61 DAYS,0,6719.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-9132-9133,9132-156,H9132,TIDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4651141529652,fluke-9132-9133-portable-infrared-calibrator,MERGE,Fluke 9132/9133 Portable Infrared Calibrator,15 days,Active,33837158400052,32255359615028,9133-156,1658222,11 DAYS,0,9497.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-9132-9133,9133-156,H9133,TIDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4651150704692,fluke-calibration-9009-dual-well-dry-well,MERGE,Fluke Calibration 9009 Dual-Well Dry-Well,15 days,Active,33837220266036,32255421481012,9009-B-156,1657764,8 WEEKS,0,8440.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-9009,9009-B-156,H9009,TWDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4654196260916,fluke-networks-ciq-ftksfp-copper-fiber-cable-tester-kit,MERGE,Fluke Networks CIQ-FTKSFP Copper & Fiber Cable Tester Kit,"30 days, Fluke Networks",Archived,33850437763124,32268638978100,Default Title,3466887,11 DAYS,0,6299.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/copper/ciq-ftksfp,CIQ-FTKSFP,CIQMF,CIQ,MICRO,E,,,2023-06-08,,"[""Stop Sell""]","[""Discontinued - STOP""]",,,,
4654196686900,fluke-networks-ciq-krq-copper-qualification-tester-kit,MERGE,Fluke Networks CIQ-KRQ Copper Qualification Tester Kit,"10 days, Fluke Networks",Archived,33850440253492,32268641468468,Default Title,2114002,1 DAY,0,2117.99,,TRUE,,deny,3,https://www.fluke.com/en-us/product/network-cable-testers/copper/ciq-krq,CIQ-KRQ,CIQMF,CIQ,MICRO,E,,,2023-06-08,Stop Selling,,,,,,
4654198030388,fluke-networks-ms2-ftk-microscanner-network-copper-fiber-tester-kit,MERGE,Fluke Networks MS2-FTK MicroScanner² Network Copper & Fiber Tester Kit,"15 days, Fluke Networks",Active,33850448183348,32268649398324,Default Title,3468528,11 DAYS,0,3502.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/copper/ms2-ftk,MS2-FTK,MS2,MVERF,MICRO,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
4654199308340,fluke-networks-ms2-ttk-microscanner-network-cable-tester-kit,MERGE,Fluke Networks MS2-TTK MicroScanner² Network Cable Tester Kit,"15 days, Fluke Networks",Active,33850455588916,32268656803892,Default Title,3052592,11 DAYS,0,1206.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/copper/ms2-ttk,MS2-TTK,MS2,MVERF,MICRO,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
4654200160308,fluke-networks-ciq-coax-cableiq-coax-adapter-kit,MERGE,Fluke Networks CIQ-COAX CableIQ™ Coax Adapter Kit,Fluke Networks,Active,33850459979828,32268661194804,Default Title,2398615,1 DAY,0,39.99,,TRUE,,deny,14,https://www.fluke.com/en-us/product/accessories/adapters/ciq-coax,CIQ-COAX,CIQAC,CIQ,MICRO,E,,,,,,,,,,
4654201045044,fluke-networks-ciq-idk24-cableiq-remote-identifier-kit-2-4,MERGE,Fluke Networks CIQ-IDK24 CableIQ™ Remote Identifier Kit # 2-4,Fluke Networks,Active,33850468007988,32268669222964,Default Title,2388098,1 DAY,0,396.99,,TRUE,,deny,2,https://www.fluke.com/en-us/product/accessories/adapters/ciq-idk24,CIQ-IDK24,CIQAC,CIQ,MICRO,E,,,,,,,,,,
4654201733172,fluke-networks-ciq-idk57-cableiq-remote-identifier-kit-5-7,MERGE,Fluke Networks CIQ-IDK57 CableIQ™ Remote Identifier Kit # 5-7,Fluke Networks,Active,33850471284788,32268672499764,Default Title,2388102,1 DAY,0,396.99,,TRUE,,deny,5,https://www.fluke.com/en-us/product/accessories/adapters/ciq-idk57,CIQ-IDK57,CIQAC,CIQ,MICRO,E,,,,,,,,,,
4654202257460,fluke-networks-ciq-rja-cableiq-rj45-11-modular-adapter,MERGE,Fluke Networks CIQ-RJA CableIQ™ RJ45/11 Modular Adapter,Fluke Networks,Active,33850473119796,32268674334772,Default Title,2398644,1 DAY,0,71.99,,TRUE,,deny,5,https://www.fluke.com/en-us/product/accessories/adapters/ciq-rja,CIQ-RJA,CIQAC,CIQ,MICRO,E,,,,,,,,,,
4654203043892,fluke-networks-ciq-spkr-cableiq-speaker-wire-adapter,MERGE,Fluke Networks CIQ-SPKR CableIQ™ Speaker Wire Adapter,Fluke Networks,Active,33850478198836,32268679413812,Default Title,2398632,1 DAY,0,89.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/accessories/adapters/ciq-spkr,CIQ-SPKR,CIQAC,CIQ,MICRO,E,,,,,,,,,,
4654203764788,fluke-networks-ciq-wm-cableiq-main-wiremap-adapter,MERGE,Fluke Networks CIQ-WM CableIQ™ Main Wiremap Adapter,Fluke Networks,Active,33850483245108,32268684460084,Default Title,2398807,21 DAYS,0,154.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/adapters/ciq-wiremap,CIQ-WM,CIQAC,CIQ,MICRO,E,,,,,,,,,,
4654204289076,fluke-networks-micro-dit-micro-it-kit-soft-carry-duffle,MERGE,Fluke Networks MICRO-DIT Micro IT Kit Soft Carry Duffle,"15 days, Fluke Networks",Active,33850489831476,32268691046452,Default Title,4777297,11 DAYS,0,64.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/accessories/cases/micro-dit-duffle,MICRO-DIT,CIQAC,CIQ,MICRO,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
4654205075508,fluke-networks-clip-set-rj45-to-8-clip-test-leads,MERGE,Fluke Networks CLIP-SET RJ45 To 8-Clip Test Leads,"15 days, Fluke Networks",Active,33850494943284,32268696158260,Default Title,4821294,11 DAYS,0,70.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/accessories/test-leads/rj45-clip-set,CLIP-SET,MS2,MVERF,MICRO,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
4654205599796,fluke-networks-ms2-idk27-microscanner-remote-identifier-kit-2-7,MERGE,Fluke Networks MS2-IDK27 MicroScanner² Remote Identifier Kit #2-7,"10 days, Fluke Networks",Active,33850497073204,32268698288180,Default Title,2772460,1 WEEK,0,366.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/adapters/ms2-idk27,MS2-IDK27,MS2,MVERF,MICRO,E,,,,,,,,,,
4654205927476,fluke-networks-ms2-mag-kit-magnetic-strap-attachment-and-spare-holster,MERGE,Fluke Networks MS2-MAG-KIT Magnetic Strap Attachment and Spare Holster,"15 days, Fluke Networks",Active,33850501496884,32268702711860,Default Title,4869890,11 DAYS,0,50.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/accessories/magnetic-hangers-utility-tools/ms2-mag-kit,MS2-MAG-KIT,MS2,MVERF,MICRO,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
4654206222388,fluke-networks-ms2-pouch-microscanner-pouch,MERGE,Fluke Networks MS2-POUCH MicroScanner² Pouch,"0 days, Fluke Networks",Active,33850502742068,32268703957044,Default Title,2787104,1 DAY,0,39.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/accessories/cases/ms2-pouch,MS2-POUCH,MS2,MVERF,MICRO,E,,,,,,,,,,
4654206746676,fluke-networks-ms2-wm-microscanner-main-wiremap-adapter,MERGE,Fluke Networks MS2-WM MicroScanner² Main Wiremap Adapter,"5 days, Fluke Networks",Active,33850506870836,32268708085812,Default Title,2784891,1 DAY,0,146.99,,TRUE,,deny,18,https://www.fluke.com/en-us/product/accessories/adapters/ms2-wm,MS2-WM,MS2,MVERF,MICRO,E,,,,,,,,,,
4654207270964,fluke-networks-ms-poe-wm-replacement-microscanner-poe-wiremap-adapter,MERGE,Fluke Networks MS-POE-WM Replacement MicroScanner™ POE Wiremap Adapter,"0 days, Fluke Networks",Active,33850510377012,32268711591988,Default Title,5020532,1 DAY,0,146.99,,TRUE,,deny,9,https://www.fluke.com/en-us/product/accessories/adapters/ms-poe-wm,MS-POE-WM,MS2,MVERF,MICRO,E,,,,,,,,,,
4654208286772,fluke-networks-remote-id-kit-for-ms-poe-microscanner-with-identifiers-2-7,MERGE,Fluke Networks Remote ID Kit for MS-POE MicroScanner™ with Identifiers #2-7,Fluke Networks,Active,33850513915956,32268715130932,Default Title,5006616,1 DAY,0,356.99,,TRUE,,deny,335,https://www.fluke.com/en-us/product/accessories/adapters/remoteid-kit,REMOTEID-KIT,MS2,MVERF,MICRO,E,,,,,,,,,,
4654212972596,irisys-safecount-real-time-occupancy-monitoring-solution,MERGE,Irisys SafeCount™ Real-Time Occupancy Monitoring Solution,"10 days, 5 days",Active,33850534559796,32268735774772,SafeCount Primary Sensor (IRC6637SAW),5225047,6 DAYS,0,1377.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount,IRC6637SAW,IRC66XX,VECT,IRPPL,P,,,2021-11-10,Stop Selling,"[""Investigate""]",,,,,
4654212972596,irisys-safecount-real-time-occupancy-monitoring-solution,MERGE,Irisys SafeCount™ Real-Time Occupancy Monitoring Solution,"10 days, 5 days",Active,33850534592564,32268735807540,SafeCount Secondary Sensor (IRC6637SNW),5238806,26 DAYS,0,1271.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount,IRC6637SNW,IRC66XX,VECT,IRPPL,P,,,,,,,,,,
4654218313780,irisys-safecount-all-in-one-lcd-display,MERGE,Irisys SafeCount All-in-One LCD Display,10 days,Active,33850564050996,32268765265972,"10"" Smart Display (IWC6254)",5246742,1 DAY,0,582.00,,TRUE,,deny,1,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-display-screen,IWC6254,IWC62XX,IRIAC,IRIAC,P,,,,,,,,,,
4654218313780,irisys-safecount-all-in-one-lcd-display,MERGE,Irisys SafeCount All-in-One LCD Display,10 days,Active,33850564083764,32268765298740,"10"" Smart Display with Lightbar (IWC6255)",5246763,5 WEEKS,0,741.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-display-screen,IWC6255,IWC62XX,IRIAC,IRIAC,P,,,,,,,,,,
4654218313780,irisys-safecount-all-in-one-lcd-display,MERGE,Irisys SafeCount All-in-One LCD Display,10 days,Active,33850564116532,32268765331508,"21.5"" Enhanced Display (IWC6256)",5246774,26 DAYS,0,1059.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-display-screen,IWC6256-US,IWC62XX,IRIAC,IRIAC,P,,,,,,,,,,
4654221262900,irisys-safecount-display-signage,MERGE,Irisys SafeCount Display Signage,10 days,Active,33850576764980,32268777979956,SafeCount Mini LED Display Kit (IWC6257),5246795,1 DAY,0,529.00,,TRUE,,deny,1,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-display-signage,IWC6257,IWC62XX,IRIAC,IRIAC,P,,,,,,,,,,
4654221262900,irisys-safecount-display-signage,MERGE,Irisys SafeCount Display Signage,10 days,Active,33850576797748,32268778012724,SafeCount Ultra 470 LED Display Kit (IWC6258),5246808,26 DAYS,0,688.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-display-signage,IWC6258,IWC62XX,IRIAC,IRIAC,P,,,,,,,,,,
4654221262900,irisys-safecount-display-signage,MERGE,Irisys SafeCount Display Signage,10 days,Active,33850576830516,32268778045492,SafeCount Traffic Light (IWC6265),5247100,26 DAYS,0,529.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-display-signage,,,,,,,,,,,,,,,
4654223523892,irisys-safecount-employee-detection-lanyard,MERGE,Irisys SafeCount Employee Detection Lanyard,10 days,Active,33850587742260,32268788957236,Detection Lanyard Pack 50 (IWC6205-50),5117597,26 DAYS,0,794.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-staff-detection,IWC6205-50,IWC62XX,IRIAC,IRIAC,P,,,,,,,,,,
4654223523892,irisys-safecount-employee-detection-lanyard,MERGE,Irisys SafeCount Employee Detection Lanyard,10 days,Active,33850587775028,32268788990004,Detection Lanyard Pack 500 (IWC6205-500),5117609,5 WEEKS,0,4239.00,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/occupancy-monitoring/safecount-staff-detection,,,,,,,,,,,,,,,
4809495085108,fluke-prv240-proving-unit,MERGE,Fluke PRV240 Proving Unit,,Active,34653964468276,32907881906228,Default Title,4566209,5 WEEKS,0,190.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/electrical-testing/basic-testers/prv240-proving-unit,PRV240,PRV240,PRV24,DMMS,A,,,,,,,,,,
4809495314484,fluke-gaugepak-magnetic-hanger-kit,MERGE,Fluke GAUGEPAK Magnetic Hanger Kit,,Active,34653964828724,32907882266676,Default Title,5204166,1 WEEK,0,90.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/magnetic-hangers-utility-tools/gaugepak,FLUKE-GAUGEPAK,FGAUG,FGAUG,PTOOL,L,,,,,,,,,,
4809495609396,fluke-700htp-2-hydraulic-test-pump,MERGE,Fluke 700HTP-2 Hydraulic Test Pump,,Active,34653965353012,32907882790964,Default Title,4096855,6 WEEKS,0,1549.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/pumps/fluke-700htp-2,FLUKE-700HTP-2,700A,F700A,PTOOL,L,,,,,,,,,,
4809496002612,fluke-t6-1000-pro-electrical-tester,MERGE,Fluke T6-1000 PRO Electrical Tester,5 days,Active,34653966041140,32907883479092,Default Title,5134747,1 DAY,0,349.99,,TRUE,,deny,13,https://www.fluke.com/en-us/product/electrical-testing/basic-testers/t6-pro,T6-1000PRO/AMER,T6-1K,T6,EPROD,A,,,,,,,,,,
4865209860148,fluke-ii910-precision-acoustic-imager,MERGE,Fluke ii910 Precision Acoustic Imager,45 days,Active,42462582014004,40367899344948,Fluke ii910 Precision Acoustic Imager,5233904,1 DAY,0,27449.99,,TRUE,,deny,40,https://www.fluke.com/en-us/product/industrial-imaging/precision-acoustic-imager-ii910,FLK-II910,II910,SQL,IDIMG,T,,,,,,,,,,
4876392988724,pls-3x360g-kit,MERGE,PLS 3x360G Three-plane Laser Level Kit,,Draft,35447569121332,33116486697012,Default Title,5114153,1 WEEK,0,697.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/laser-levels/3x360g,PLS 3X360G KIT,LINE,PLS,FAC,V,,,,,"[""Investigate""]","[""Discontinued - STOP""]",,,,
4876393185332,pls-3x360r-kit,MERGE,PLS 3x360R Three-plane Laser Level Kit,,Draft,35447569842228,33116487417908,Default Title,5114127,1 DAY,0,636.99,,TRUE,,deny,443,https://www.fluke.com/en-us/product/building-infrastructure/laser-levels/3x360r,PLS 3X360R KIT,LINE,PLS,FAC,V,,,,,"[""Investigate""]","[""Discontinued - STOP""]",,,,
6538598252596,fluke-1550c,MERGE,"FLUKE-1550C,5KV INSULATION TESTER",,Active,43154462474292,41059545776180,Fluke 1550C FC,4977402,26 DAYS,0,6101.99,,TRUE,,continue,0,,,,,,,,,,,,"[""Assemble to Order (ATO)""]",,,,
6538598252596,fluke-1550c,MERGE,"FLUKE-1550C,5KV INSULATION TESTER",,Active,43154462441524,41059545743412,Fluke 1550C,3665021,26 DAYS,0,5993.99,,TRUE,,continue,0,,,,,,,,,,,,"[""Assemble to Order (ATO)""]",,,,
6541983907892,fluke-378-fc-1000a-ac-dc-trms-noncontact-voltage-wireless-clamp-w-iflex,MERGE,Fluke 377 FC Non-Contact Voltage True-RMS AC/DC Clamp Meter with iFlex,,Active,41364274315316,39270342754356,Default Title,5111781,66 DAYS,0,732.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/electrical-testing/clamp-meters/377-fc,FLUKE-377 FC,377FC,CLAMP,EPROD,A,,,,,,,,,,
6541984071732,fluke-378-fc-1000a-ac-dc-trms-noncontact-voltage-wireless-clamp-w-pq-indicator-iflex,MERGE,Fluke 378 FC Non-Contact Voltage True-rms AC/DC Clamp Meter with iFlex,,Active,41364275167284,39270343606324,Default Title,5111812,66 DAYS,0,888.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/electrical-testing/clamp-meters/378-fc,FLUKE-378 FC,378FC,CLAMP,EPROD,A,,,,,,,,,,
6542231306292,fluke-networks-linkiq-cable-network-tester,MERGE,Fluke Networks LinkIQ™ Cable+Network Tester,"2 Weeks, Fluke Networks",Active,41365047443508,39271115685940,Default Title,5226604,41 DAYS,0,2628.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/copper/linkiq-100,LIQ-100,LIQMF,LIQ,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542231371828,fluke-networks-linkiq-cable-network-tester-advanced-kit,MERGE,Fluke Networks LinkIQ™ Cable+Network Tester Advanced Kit,"2 Weeks, Fluke Networks",Active,41365047574580,39271115817012,Default Title,5226619,41 DAYS,0,3156.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/copper/linkiq-kit,LIQ-KIT,LIQMF,LIQ,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542235009076,fluke-networks-linkiq-industrial-ethernet-cable-network-tester,MERGE,Fluke Networks LinkIQ™ Industrial Ethernet Cable+Network Tester,"10 Weeks, Fluke Networks",Active,41365061009460,39271129251892,Default Title,5226628,41 DAYS,0,3552.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/industrial-ethernet-testers/linkiq-100-ie,LIQ-100-IE,LIQMF,LIQ,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542235828276,fluke-networks-linkiq-industrial-ethernet-cable-network-test-kit,MERGE,Fluke Networks LinkIQ™ Industrial Ethernet Cable+Network Test Kit,"10 Weeks, Fluke Networks",Active,41365062778932,39271131021364,Default Title,5226637,41 DAYS,0,4079.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/industrial-ethernet-testers/linkiq-kit-ie,LIQ-KIT-IE,LIQMF,LIQ,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542235926580,fluke-networks-microscanner-2-industrial-ethernet-cable-verifier,MERGE,Fluke Networks MicroScanner™ 2 Industrial Ethernet Cable Verifier,"10 Weeks, Fluke Networks",Active,41365062877236,39271131119668,Default Title,5258578,11 DAYS,0,1558.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/industrial-ethernet-testers/ms2-ie,MS2-100-IE,MS2,MVERF,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542236024884,fluke-networks-microscanner-poe-industrial-ethernet-cable-verifier,MERGE,Fluke Networks MicroScanner™ PoE Industrial Ethernet Cable Verifier,"10 Weeks, Fluke Networks",Active,41365063467060,39271131709492,Default Title,5258557,11 DAYS,0,1715.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/industrial-ethernet-testers/ms-poe-ie,MS-POE-IE,MS2,MVERF,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542236057652,fluke-networks-microscanner-poe-industrial-ethernet-cable-verifier-kit,MERGE,Fluke Networks MicroScanner™ PoE Industrial Ethernet Cable Verifier Kit,"10 Weeks, Fluke Networks",Active,41365063532596,39271131775028,Default Title,5258569,11 DAYS,0,1955.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/network-cable-testers/industrial-ethernet-testers/ms-poe-ie-kit,MS-POE-IE-KIT,MS2,MVERF,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542236123188,fluke-networks-replacement-remote-id-1-wiremapper-for-linkiq,MERGE,Fluke Networks Replacement Remote ID #1 / Wiremapper for LinkIQ™,"2 Weeks, Fluke Networks",Active,41365063794740,39271132037172,Default Title,5235819,11 DAYS,0,59.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/accessories/adapters/remoteid,REMOTEID-1,MS2,MVERF,MICRO,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6542236188724,fluke-networks-industrial-connector-adapter-kit,MERGE,Fluke Networks Industrial Connector Adapter Kit,"10 Weeks, Fluke Networks",Active,41365063893044,39271132135476,Default Title,5258600,11 DAYS,0,873.99,,TRUE,,continue,0,https://www.fluke.com/en-us/product/accessories/adapters/ms-ie-adapter-set,MS-IE-ADAPTER SET,MS2,MVERF,NETIE,E,,,,,,"[""Assemble to Order (ATO)""]",,,,
6545740136500,fluke-flk-irr1-sol-solar-irradiance-meter,MERGE,Fluke FLK-IRR1-SOL Solar Irradiance Meter,,Active,41380714414132,39286767779892,Default Title,5218288,4 WEEKS,0,416.99,,TRUE,,deny,112,https://www.fluke.com/en-us/product/electrical-testing/best-solar-energy-industry-tools/flk-irr1-sol,FLK-IRR1-SOL,IRR1,IRR,FSOL,V,,,,,,,,,,
6546895208500,amprobe-uat-505,MERGE,Amprobe UAT-505 Underground Utilities Locator Kit,25 days,Active,41384657027124,39290711048244,Default Title,5258663,1 DAY,0,4427.99,,TRUE,,deny,25,https://www.fluke.com/en-us/product/building-infrastructure/wire-tracers/505-utilities-locator-kit,UAT-505,UAT600,AWT,AMP,V,,,,,,,,,,
6547157450804,fluke-tis55-thermal-camera,MERGE,Fluke TiS55+ Thermal Camera,,Active,41386012672052,39292066660404,Default Title,5160004,1 DAY,0,3889.99,,TRUE,,deny,34,https://www.fluke.com/en-us/product/thermal-cameras/tis55plus,FLK-TIS55+ 27HZ,TIS55+,AURO,TI,T,,,,,,,,,,
6547158335540,tis75-thermal-camera,MERGE,TiS75+ Thermal Camera,,Active,41386014670900,39292068659252,Default Title,5160043,1 DAY,0,6399.99,,TRUE,,deny,69,https://www.fluke.com/en-us/product/thermal-cameras/tis75plus,FLK-TIS75+ 27HZ,TIS75+,AURO,TI,T,,,,,,,,,,
6552873631796,amprobe-at-8020-advanced-wire-tracer-kit,MERGE,Amprobe AT-8020 Advanced Wire Tracer Kit,,Draft,41406323261492,39312324100148,Default Title,5088760,1 DAY,0,1829.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/building-infrastructure/wire-tracers/at-8020,AT-8020,AT8000,AWT,AMP,V,,,2023-05-23,,,"[""Discontinued - STOP""]",,,,
6552874057780,amprobe-at-8030-advanced-wire-tracer-kit,MERGE,Amprobe AT-8030 Advanced Wire Tracer Kit,,Active,41406324604980,39312325443636,Default Title,5088772,1 WEEK,0,2483.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/wire-tracers/at-8030,AT-8030,AT8000,AWT,AMP,V,,,,,,,,,,
6562168668212,393-fc-cat-iii-1500-v-true-rms-clamp-meter-with-iflex,MERGE,393 FC CAT III 1500 V True-rms Clamp Meter with iFlex,,Active,41441046822964,39346925699124,Default Title,5274864,1 DAY,0,751.99,,TRUE,,deny,35,https://www.fluke.com/en-us/product/electrical-testing/clamp-meters/393-fc,FLUKE-393 FC,393FC,CLAMP,EPROD,A,,,,,,,,,,
6562871509044,fluke-calibration-p5514b-hydraulic-pressure-comparator,MERGE,Fluke Calibration P5514B Hydraulic Pressure Comparator,,Active,41443556917300,39349433499700,P5514B-2700G-1,5291930,21 DAYS,0,3837.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-calibration-p5514b,P5514B-2700G-1,2700H,PDIST,PCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
6562871509044,fluke-calibration-p5514b-hydraulic-pressure-comparator,MERGE,Fluke Calibration P5514B Hydraulic Pressure Comparator,,Active,41443556950068,39349433532468,P5514B-2700G-3,5291948,21 DAYS,0,7247.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-calibration-p5514b,P5514B-2700G-3,2700H,PDIST,PCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
6562871509044,fluke-calibration-p5514b-hydraulic-pressure-comparator,MERGE,Fluke Calibration P5514B Hydraulic Pressure Comparator,,Active,41443556982836,39349433565236,P5510/14B-2700G-4,5291953,21 DAYS,0,12252.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-calibration-p5514b,,,,,,,,,,,"[""Assemble to Order (ATO)""]",,,,
6562871509044,fluke-calibration-p5514b-hydraulic-pressure-comparator,MERGE,Fluke Calibration P5514B Hydraulic Pressure Comparator,,Active,41443557015604,39349433598004,P5510/14B-2700G-6,5291966,21 DAYS,0,15672.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-calibration-p5514b,,,,,,,,,,,"[""Assemble to Order (ATO)""]",,,,
6562871509044,fluke-calibration-p5514b-hydraulic-pressure-comparator,MERGE,Fluke Calibration P5514B Hydraulic Pressure Comparator,,Active,41443557048372,39349433630772,P5514B-2700G-1/C,5291975,26 DAYS,0,4318.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-calibration-p5514b,P5514B-2700G-1/C,2700H,PDIST,PCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
6562871509044,fluke-calibration-p5514b-hydraulic-pressure-comparator,MERGE,Fluke Calibration P5514B Hydraulic Pressure Comparator,,Active,41443557081140,39349433663540,P5514B-2700G-3/C,5291982,26 DAYS,0,8688.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-calibration-p5514b,P5514B-2700G-3/C,2700H,PDIST,PCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
6562871509044,fluke-calibration-p5514b-hydraulic-pressure-comparator,MERGE,Fluke Calibration P5514B Hydraulic Pressure Comparator,,Active,41443557113908,39349433696308,P5510/14B-2700G-4/C,5291994,26 DAYS,0,14150.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-calibration-p5514b,,,,,,,,,,,"[""Assemble to Order (ATO)""]",,,,
